uid,iid
1457,1613
1457,2518
1457,818
1457,3675
1457,1226
1458,583
1458,126
1458,1554
1458,1292
1458,3734
1458,849
1459,2118
1459,704
1459,412
1459,126
1460,2955
1460,4536
1460,3092
1460,393
1460,2601
1460,1216
1460,3434
1460,126
1461,184
1461,396
1461,126
1461,2836
1462,2519
1462,4000
1462,598
1462,2736
1462,126
1462,455
1462,1619
1462,2186
1462,202
1462,317
1462,184
1462,924
1463,532
1463,2857
1463,2853
1463,126
1464,790
1464,1035
1464,1507
1464,126
1465,1379
1465,1012
1465,1085
1465,126
1466,1834
1466,4451
1466,2740
1466,2366
1466,2953
1466,1355
1466,126
1467,380
1467,1889
1467,609
1468,2739
1468,126
1468,1177
1468,1132
1468,1246
1468,1855
1468,2015
1468,1896
1469,3207
1469,4324
1469,3707
1469,767
1469,2902
1469,4196
1469,3299
1469,126
1469,2227
1469,2996
1470,2706
1470,126
1470,2660
1470,2311
1471,1341
1471,412
1471,2814
1471,126
1471,1191
1471,165
1471,1038
1471,1954
1472,1851
1472,126
1472,1853
1472,1132
1472,2824
1473,126
1473,1480
1473,1316
1473,354
1474,1348
1474,893
1474,1158
1474,126
1475,3310
1475,4160
1475,1246
1475,2021
1475,126
1475,4509
1476,282
1476,656
1476,126
1476,341
1477,154
1477,2019
1477,126
1477,4739
1478,1411
1478,2250
1478,345
1478,1128
1479,1245
1479,1091
1479,126
1479,2333
1480,126
1480,1260
1480,565
1480,478
1480,4748
1481,3731
1481,3507
1481,2490
1481,4726
1481,3510
1481,643
1481,3528
1481,3503
1481,1518
1481,1913
1481,126
1481,3107
1481,186
1481,401
1481,3275
1482,1715
1482,2064
1482,1246
1482,126
1483,630
1483,3334
1483,3858
1483,3859
1483,126
1483,2190
1483,2490
1483,1578
1483,2209
1483,1446
1483,2564
1483,3323
1483,224
1483,4232
1483,2521
1483,3857
1484,656
1484,422
1484,126
1484,1618
1484,1517
1484,1450
1484,1895
1485,3363
1485,3975
1485,4409
1485,126
1486,184
1486,1093
1486,1446
1486,126
1487,834
1487,4053
1487,2709
1487,3560
1488,4322
1488,1616
1488,3800
1488,182
1488,127
1488,2818
1489,2877
1489,2672
1489,2170
1489,127
1489,1981
1489,4293
1489,771
1490,1079
1490,905
1490,1341
1490,4534
1490,1329
1490,128
1490,915
1490,604
1490,1084
1491,3458
1491,4944
1491,432
1491,2974
1491,597
1491,3040
1491,2301
1492,1550
1492,3506
1492,1297
1492,412
1493,915
1493,3895
1493,3821
1493,2801
1493,1496
1493,3459
1493,1564
1493,2224
1494,3706
1494,688
1494,4240
1494,4781
1495,3875
1495,2416
1495,2510
1495,129
1496,129
1496,4496
1496,3818
1496,4783
1497,4247
1497,2814
1497,4942
1497,543
1497,129
1497,3139
1497,650
1497,3286
1497,1452
1497,1138
1497,1557
1497,4441
1497,761
1497,1798
1497,1014
1497,1691
1498,3341
1498,4409
1498,313
1498,129
1498,4449
1498,1422
1498,4312
1498,3601
1498,1899
1498,2804
1498,200
1499,737
1499,414
1499,129
1499,1646
1500,1066
1500,3630
1500,1946
1500,3996
1500,847
1500,4507
1500,2018
1501,129
1501,3809
1501,263
1501,3665
1501,5002
1502,1802
1502,4658
1502,1292
1502,1238
1502,1489
1503,2464
1503,3804
1503,2009
1503,3589
1503,3222
1503,2129
1503,3471
1503,2753
1503,2136
1503,2732
1503,2845
1503,3748
1503,2783
1503,129
1503,2724
1503,2273
1503,2181
1503,2959
1503,779
1503,2533
1503,3527
1503,4944
1503,1966
1503,2763
1504,129
1504,2538
1504,3691
1504,3435
1505,3884
1505,508
1505,497
1505,3860
1505,2067
1505,3843
1505,129
1506,188
1506,1789
1506,2960
1506,1808
1506,1044
1506,3701
1506,1831
1507,261
1507,443
1507,1454
1507,454
1507,567
1507,2999
1507,3959
1507,1627
1507,2421
1507,1356
1507,570
1508,2386
1508,481
1508,4534
1508,129
1509,1707
1509,1321
1509,2251
1509,129
1510,1128
1510,1537
1510,129
1510,461
1511,129
1511,1359
1511,1594
1512,3820
1512,1953
1512,3589
1512,1713
1512,129
1512,2267
1513,4314
1513,129
1513,4321
1513,2298
1514,966
1514,1411
1514,646
1514,4206
1514,967
1514,1849
1514,129
1515,130
1515,454
1515,2787
1515,443
1516,141
1516,587
1516,820
1516,428
1517,942
1517,130
1517,3462
1517,3740
1517,857
1518,3141
1518,1112
1518,1038
1518,130
1518,2492
1519,3695
1519,4686
1519,4699
1519,130
1519,4103
1519,2559
1519,1772
1519,1093
1520,130
1520,3727
1520,1618
1520,4440
1521,130
1521,2486
1521,2088
1521,3166
1521,1221
1521,3604
1521,3576
1521,3658
1521,3151
1521,2288
1521,4130
1521,2033
1521,2494
1521,165
1521,4569
1521,411
1521,3275
1521,2952
1522,971
1522,2902
1522,1209
1522,4059
1523,1918
1523,2869
1523,130
1523,111
1524,571
1524,4854
1524,284
1524,169
1524,4201
1524,4130
1524,130
1525,1871
1525,660
1525,2769
1525,130
1526,1292
1526,4504
1526,130
1526,411
1527,1647
1527,4882
1527,130
1527,3242
1528,468
1528,3487
1528,130
1528,2904
1529,130
1529,3416
1529,1499
1529,605
1529,3457
1529,3971
1529,1498
1529,3363
1530,130
1530,3995
1530,1292
1530,2492
1531,130
1531,3675
1531,274
1531,4285
1532,754
1532,3204
1532,130
1532,4046
1533,1292
1533,3447
1533,3549
1533,3556
1533,3312
1533,3870
1534,4155
1534,4004
1534,4980
1534,130
1534,3486
1534,4044
1535,2019
1535,3507
1535,4416
1535,130
1536,1084
1536,1220
1536,1478
1536,130
1537,2154
1537,2810
1537,621
1537,4257
1538,1119
1538,130
1538,207
1538,2532
1539,2951
1539,3799
1539,2479
1539,130
1539,2515
1539,3040
1539,1452
1539,1928
1539,3138
1539,2971
1539,3074
1539,2136
1539,2723
1540,966
1540,130
1540,373
1540,1151
1540,3847
1540,635
1541,130
1541,3151
1541,2998
1541,3973
1541,3466
1541,2814
1542,1709
1542,2195
1542,307
1542,130
1542,1234
1543,1974
1543,1786
1543,820
1543,4646
1543,130
1543,1228
1543,2108
1543,1125
1543,2958
1543,1537
1544,130
1544,2267
1544,2698
1544,1765
1544,1928
1544,3050
1544,3151
1545,2855
1545,2824
1545,4202
1545,2911
1545,1312
1546,1480
1546,4243
1546,543
1546,130
1546,268
1547,1779
1547,4363
1547,2836
1547,4665
1547,130
1547,3109
1547,2819
1547,2723
1548,1720
1548,3482
1548,1779
1548,1674
1549,1132
1549,621
1549,394
1549,985
1550,632
1550,264
1550,674
1550,3670
1550,1842
1551,130
1551,830
1551,3875
1551,2441
1551,511
1552,130
1552,728
1552,147
1552,305
1553,1703
1553,2061
1553,130
1554,1004
1554,3605
1554,3914
1554,3725
1554,3425
1554,3613
1554,3606
1555,384
1555,130
1555,1529
1555,747
1555,2766
1555,1911
1555,1482
1556,2552
1556,4070
1556,130
1556,1870
1557,1550
1557,131
1557,4907
1557,1518
1558,1710
1558,131
1558,3226
1559,2226
1559,977
1559,603
1559,131
1560,432
1560,3163
1560,2619
1560,2582
1561,3198
1561,3207
1561,3203
1561,3208
1561,182
1561,1159
1561,132
1561,1235
1561,3023
1561,3205
1561,3204
1561,150
1562,2086
1562,132
1562,2460
1562,2749
1563,2586
1563,132
1563,507
1563,1656
1563,924
1564,2240
1564,1814
1564,4407
1565,2086
1565,4590
1565,393
1565,132
1566,1134
1566,1198
1566,905
1566,2372
1566,2981
1566,2412
1566,1360
1567,1477
1567,1825
1567,132
1567,1223
1568,787
1568,618
1568,507
1568,1877
1568,3236
1569,4117
1569,364
1569,133
1569,2086
1569,4313
1570,1711
1570,3818
1570,1745
1570,133
1570,1179
1571,2581
1571,2188
1571,1705
1571,1199
1571,1582
1571,133
1571,2814
1571,1515
1571,1084
1572,4117
1572,1034
1572,1930
1572,3275
1573,2055
1573,1197
1573,1644
1573,4415
1573,2589
1574,134
1574,1895
1574,1706
1574,4403
1574,4789
1575,4807
1575,461
1575,2025
1575,134
1576,2025
1576,134
1576,1172
1576,1588
1576,1868
1577,2337
1577,134
1577,389
1577,1895
1577,3490
1577,4206
1578,1480
1578,134
1578,237
1578,4573
1578,141
1578,1691
1579,134
1579,3929
1579,2025
1580,134
1580,4475
1580,1913
1580,2374
1581,3837
1581,4472
1581,3344
1581,134
1582,134
1582,3477
1582,3474
1582,1792
1583,355
1583,4646
1583,362
1583,1362
1583,337
1583,134
1583,330
1583,598
1583,2250
1584,3023
1584,4035
1584,816
1584,3655
1584,134
1584,3675
1584,2111
1584,3654
1585,1082
1585,150
1585,848
1585,1255
1585,134
1586,2428
1586,159
1586,134
1586,2429
1586,3589
1587,2767
1587,468
1587,2071
1587,134
1588,3376
1588,3956
1588,3997
1588,3300
1589,3551
1589,4636
1589,4309
1589,4287
1589,135
1590,1411
1590,1153
1590,135
1590,3982
1591,135
1591,4105
1591,3591
1591,3304
1591,1303
1591,3541
1592,135
1592,1638
1592,899
1592,2824
1593,850
1593,1963
1593,1664
1593,1582
1593,2867
1593,2038
1594,3518
1594,4100
1594,3612
1594,4307
1594,135
1594,1034
1594,3823
1594,3907
1594,3515
1594,4724
1595,2702
1595,135
1595,2699
1595,3087
1595,2405
1596,3507
1596,2303
1596,2354
1596,2953
1597,727
1597,136
1598,1545
1598,136
1598,4872
1598,1826
1598,698
1599,137
1599,787
1599,649
1599,1382
1599,2284
1599,916
1599,1953
1599,4024
1599,1705
1600,2055
1600,847
1600,609
1600,2054
1600,499
1600,820
1600,227
1600,137
1600,1381
1600,3236
1600,513
1600,660
1600,495
1600,4760
1600,2056
1600,2334
1600,646
1600,1138
1600,4759
1600,494
1601,820
1601,138
1601,4893
1602,2531
1602,2246
1602,583
1602,184
1603,1238
1603,3574
1603,3615
1603,138
1603,2174
1603,1138
1603,1626
1603,1334
1604,138
1604,313
1604,645
1604,2814
1605,1112
1605,1933
1605,4813
1605,3850
1605,4416
1605,1146
1605,3023
1605,4202
1606,2486
1606,4441
1606,138
1606,3947
1606,4591
1606,3539
1606,966
1606,656
1606,394
1606,967
1606,965
1606,253
1606,2354
1606,3302
1606,1248
1606,2177
1606,1786
1606,4052
1606,753
1606,209
1606,165
1606,1611
1606,1800
1607,3314
1607,139
1607,3518
1607,3978
1607,3308
1607,4935
1607,2451
1607,3184
1607,3752
1607,4136
1607,288
1607,3312
1607,4153
1607,4805
1607,4085
1607,4744
1607,3311
1607,3523
1607,3306
1607,4331
1607,3310
1608,2953
1608,427
1608,150
1608,3503
1608,4568
1608,208
1608,1191
1609,3466
1609,4116
1609,600
1609,4885
1609,4615
1609,4901
1609,4077
1609,4894
1609,4267
1609,4578
1609,2873
1609,4898
1609,3306
1609,3316
1609,3799
1609,5003
1609,412
1609,1691
1609,4860
1609,4889
1609,3878
1609,4677
1609,3594
1609,4596
1609,4616
1609,4676
1609,1480
1609,1554
1610,139
1610,1843
1610,1113
1610,1075
1611,2441
1611,3740
1611,1367
1611,1092
1612,1617
1612,2543
1612,139
1612,3079
1613,2905
1613,4658
1613,4149
1613,4477
1614,4274
1614,4153
1614,4267
1614,139
1615,4687
1615,139
1615,3150
1615,3848
1615,2847
1615,3125
1615,3310
1615,4147
1615,4785
1615,3316
1616,3051
1616,4636
1616,3927
1616,1150
1616,1576
1616,2984
1616,504
1616,2038
1616,60
1616,229
1616,1590
1616,139
1616,2725
1616,1469
1616,1712
1616,565
1616,412
1616,459
1616,3837
1617,1348
1617,4023
1617,347
1617,4810
1617,877
1618,3074
1618,4420
1618,4301
1618,4744
1619,3512
1619,4897
1619,1297
1619,139
1620,1819
1620,223
1620,139
1620,2936
1621,4096
1621,4479
1621,4134
1621,4818
1622,139
1622,899
1622,1792
1623,139
1623,4312
1623,987
1623,4333
1624,2212
1624,929
1624,2125
1624,139
1624,981
1624,2057
1624,2124
1624,2604
1624,1415
1625,2664
1625,607
1625,1760
1625,372
1625,139
1625,4646
1626,2451
1626,1731
1626,2232
1626,1922
1626,455
1626,3508
1626,2246
1626,139
1627,1554
1627,139
1627,3729
1627,1556
1628,209
1628,4573
1628,2716
1628,3951
1628,3155
1628,2879
1628,139
1629,139
1629,4816
1629,630
1629,944
1629,224
1629,3981
1629,1348
1630,727
1630,1855
1630,2751
1630,139
1631,1648
1631,4238
1631,1154
1631,3530
1631,3822
1631,1034
1631,477
1631,4695
1631,913
1632,1342
1632,2810
1632,2298
1632,2358
1632,2824
1632,139
1632,1022
1632,1188
1633,1219
1633,461
1633,3456
1633,3260
1634,1855
1634,1583
1634,165
1634,139
1634,246
1634,1978
1634,1981
1634,403
1635,3050
1635,2130
1635,1584
1635,1305
1635,2426
1635,3987
1635,3834
1635,1554
1635,139
1635,3954
1636,2900
1636,139
1636,1909
1636,2328
1637,944
1637,1366
1637,2100
1637,986
1637,819
1638,3239
1638,891
1638,139
1638,229
1639,2625
1639,810
1639,247
1639,777
1640,394
1640,1415
1640,139
1640,823
1641,2690
1641,2898
1641,1628
1641,2901
1641,139
1642,139
1642,4580
1642,3567
1642,3607
1643,1014
1643,1371
1643,4095
1643,2296
1644,2691
1644,3214
1644,139
1644,1015
1645,2298
1645,139
1645,4182
1645,3897
1646,4847
1646,157
1646,1101
1646,2853
1646,2779
1647,1163
1647,1011
1647,2079
1647,139
1648,2823
1648,396
1649,4573
1649,1145
1649,2444
1649,1679
1649,4807
1649,139
1649,1908
1650,182
1650,2105
1650,2845
1650,139
1651,695
1651,4170
1651,944
1651,2859
1651,2823
1651,139
1651,1178
1651,423
1652,139
1652,1746
1652,3393
1652,1635
1652,3405
1652,1870
1652,1591
1653,3402
1653,1416
1653,3507
1653,1442
1653,1178
1654,139
1654,1635
1654,1138
1654,1165
1654,1156
1654,3809
1654,1855
1654,1068
1654,4203
1654,230
1654,1023
1654,229
1654,2078
1655,2173
1655,4318
1655,2041
1655,1943
1656,2688
1656,3360
1656,140
1656,2900
1656,1706
1656,2919
1656,2895
1657,140
1657,996
1657,1763
1657,2764
1657,531
1657,1759
1657,411
1657,261
1657,3334
1657,1649
1657,1963
1657,2955
1658,229
1658,2041
1658,140
1658,418
1658,2824
1659,927
1659,271
1659,140
1659,1780
1659,634
1659,2704
1660,541
1660,140
1660,3491
1660,3349
1661,1651
1661,2356
1661,1705
1661,267
1661,2805
1661,1147
1662,2221
1662,1636
1662,976
1662,4345
1663,141
1663,393
1663,1093
1663,2953
1664,1270
1664,3736
1664,141
1664,229
1665,141
1665,570
1665,1231
1665,567
1666,1813
1666,141
1666,3845
1666,1093
1667,141
1667,2824
1667,2995
1667,2036
1667,899
1668,2019
1668,228
1668,3190
1668,141
1668,2328
1668,1600
1669,2543
1669,4621
1669,262
1669,141
1670,2814
1670,165
1670,141
1670,2638
1671,4117
1671,2916
1671,3959
1671,2144
1671,229
1672,2953
1672,1073
1672,747
1672,3323
1672,200
1672,141
1672,2532
1672,2854
1673,1044
1673,2840
1673,141
1673,2706
1674,4414
1674,1400
1674,1868
1674,764
1674,4415
1674,1481
1674,671
1674,3262
1674,3346
1674,3265
1674,274
1674,3742
1674,947
1675,411
1675,141
1675,1132
1675,480
1676,2737
1676,141
1676,796
1676,3394
1676,3139
1676,2250
1676,3384
1676,393
1677,589
1677,141
1677,4107
1677,4594
1678,2982
1678,630
1678,141
1678,2785
1678,2815
1679,252
1679,3250
1679,2814
1679,2706
1679,1826
1680,1390
1680,1358
1680,1318
1680,141
1681,2660
1681,1975
1681,141
1681,1446
1681,1093
1681,739
1682,1122
1682,1112
1682,268
1682,141
1683,2813
1683,4661
1683,141
1683,3470
1684,630
1684,540
1684,1895
1685,1211
1685,1446
1685,3250
1685,3434
1686,792
1686,228
1686,229
1686,468
1687,2089
1687,2118
1687,236
1687,2543
1687,938
1687,3900
1688,694
1688,393
1688,777
1688,541
1688,2250
1688,1581
1688,141
1688,1688
1689,2953
1689,3415
1689,1408
1689,555
1689,4184
1689,609
1689,2810
1689,2462
1689,141
1690,609
1690,1045
1690,141
1690,938
1690,1213
1690,275
1690,336
1690,342
1691,3780
1691,3814
1691,3084
1691,2738
1691,1638
1692,2197
1692,2953
1692,141
1692,1399
1692,3203
1692,1346
1693,1242
1693,691
1693,690
1693,141
1694,2246
1694,1966
1694,405
1694,849
1694,1093
1695,1246
1695,2706
1695,2953
1695,141
1696,141
1696,393
1696,1446
1696,2706
1697,1554
1697,2706
1697,1093
1697,1691
1698,630
1698,1691
1698,141
1698,1480
1699,393
1699,141
1699,603
1699,4184
1699,3259
1699,241
1699,793
1699,2805
1699,868
1699,1478
1699,1107
1699,1638
1700,1245
1700,2368
1700,141
1700,4438
1701,658
1701,225
1701,4674
1701,407
1702,853
1702,199
1702,1211
1702,141
1702,393
1702,2706
1703,2632
1703,1158
1703,141
1703,4064
1703,2458
1703,3577
1703,393
1704,1725
1704,3327
1704,4666
1704,141
1705,2194
1705,701
1705,3102
1705,3236
1705,583
1706,2338
1706,2284
1706,1376
1706,141
1707,141
1707,1049
1707,3142
1707,898
1707,1423
1708,141
1708,225
1708,1187
1708,1837
1708,3059
1709,899
1709,141
1709,2824
1709,1408
1710,141
1710,3846
1710,3291
1711,393
1711,4718
1711,141
1711,2607
1712,2385
1712,2664
1712,141
1712,393
1712,3503
1712,1855
1713,2246
1713,540
1713,222
1713,141
1714,141
1714,2821
1714,230
1714,1895
1715,2077
1715,2593
1715,2913
1715,2074
1716,142
1716,4457
1716,1446
1716,2328
1717,1747
1717,142
1717,2025
1717,4415
1718,4535
1718,1777
1718,142
1718,412
1719,777
1719,583
1719,2738
1719,184
1719,2479
1719,2532
1719,2953
1719,142
1719,771
1720,4782
1720,142
1720,4255
1720,2524
1721,899
1721,2824
1721,4312
1721,1615
1722,3303
1722,2376
1722,2917
1722,1510
1722,4633
1722,292
1723,2692
1723,3897
1723,2319
1723,1247
1723,3280
1723,3534
1723,1523
1723,1989
1723,1692
1723,1067
1724,1093
1724,4876
1724,142
1724,2995
1725,142
1725,1172
1725,870
1725,3142
1726,1419
1726,4505
1726,2074
1726,4396
1726,468
1726,142
1726,454
1726,1569
1726,1151
1726,1901
1726,1474
1726,3089
1726,917
1727,142
1727,2366
1727,692
1727,1691
1728,1054
1728,142
1728,1992
1728,1609
1728,1728
1728,1395
1728,3352
1728,1089
1729,2532
1729,1036
1729,142
1729,1459
1730,1058
1730,394
1730,1803
1730,3351
1731,1557
1731,142
1731,4907
1731,3132
1731,1271
1732,344
1732,1855
1732,142
1733,1161
1733,1608
1733,1160
1733,1162
1734,143
1734,2917
1734,1034
1734,3177
1735,2824
1735,143
1735,3772
1735,4782
1736,1470
1736,468
1736,2614
1736,1291
1736,2368
1736,143
1736,1459
1737,143
1737,2664
1737,229
1737,2813
1738,1126
1738,2050
1738,1138
1738,143
1739,2814
1739,747
1739,2581
1739,1780
1740,1620
1740,2824
1740,4027
1740,1667
1740,899
1741,1835
1741,1015
1741,143
1741,1912
1741,2601
1741,3850
1742,762
1742,915
1742,2785
1742,143
1743,229
1743,2543
1743,3200
1743,3203
1744,1256
1744,143
1744,3026
1744,1492
1745,4313
1745,499
1745,1780
1745,517
1745,1810
1745,2056
1745,2292
1745,3105
1745,4491
1745,510
1745,513
1745,4017
1746,143
1746,751
1746,4782
1746,1617
1747,2814
1747,2462
1747,143
1747,1423
1748,3209
1748,4149
1748,4005
1748,1834
1749,2456
1749,143
1749,2455
1749,2134
1750,143
1750,1439
1750,366
1750,992
1750,4916
1750,1492
1750,4710
1750,1131
1750,609
1750,2187
1750,1245
1751,1802
1751,2250
1751,2317
1751,1953
1751,2072
1752,752
1752,2186
1752,364
1752,143
1752,3810
1752,412
1752,403
1752,633
1752,2580
1753,143
1753,1381
1753,3039
1753,557
1753,904
1754,4199
1754,143
1754,1912
1754,2151
1755,1155
1755,1271
1755,2767
1755,2610
1756,143
1756,1435
1756,3433
1757,143
1757,379
1757,1507
1757,904
1758,1705
1758,627
1758,143
1758,3251
1759,3569
1759,3376
1759,143
1759,4957
1760,143
1760,3203
1760,1096
1760,1454
1761,4732
1761,2414
1761,3733
1761,4674
1761,2857
1761,1548
1761,144
1762,4843
1762,4590
1762,2814
1762,2557
1763,412
1763,3248
1763,4046
1763,4562
1764,468
1764,3355
1764,1465
1764,2373
1764,1433
1764,2312
1765,2824
1765,144
1765,2751
1765,4050
1766,2303
1766,3874
1766,2751
1766,3895
1767,412
1767,1702
1767,144
1767,461
1768,120
1768,1412
1768,145
1768,1082
1769,4018
1769,145
1769,2652
1769,2749
1770,1666
1770,146
1770,4493
1770,1096
1771,3246
1771,3227
1771,1366
1771,4205
1772,225
1772,146
1772,603
1772,1494
1773,4661
1773,1107
1773,1691
1773,146
1773,4366
1773,2246
1773,2199
1774,1638
1774,284
1774,4212
1774,4963
1775,147
1775,821
1775,3622
1775,4108
1776,2706
1776,767
1776,2824
1776,147
1776,2953
1776,3301
1777,681
1777,1340
1777,147
1777,1153
1778,1360
1778,147
1778,1671
1778,1870
1778,380
1779,1262
1779,2246
1779,2895
1779,147
1780,147
1780,2491
1780,3406
1780,3493
1780,4617
1780,3441
1781,1915
1781,3577
1781,1692
1781,2804
1782,2692
1782,2669
1782,148
1782,656
1783,1324
1783,1894
1783,274
1783,1422
1783,149
1784,2068
1784,1371
1784,650
1784,1705
1784,3345
1784,943
1784,527
1784,3415
1784,1406
1785,149
1785,494
1785,510
1785,499
1785,513
1786,3895
1786,4797
1786,3620
1786,1112
1786,3017
1786,39
1786,1145
1786,149
1787,174
1787,165
1787,575
1787,3757
1787,1181
1788,2813
1788,3714
1788,2681
1788,149
1789,149
1789,1422
1789,4371
1789,3082
1790,149
1790,3384
1790,2154
1790,2405
1791,1422
1791,2997
1791,149
1791,3980
1792,1324
1792,149
1792,2579
1792,1733
1792,540
1792,2953
1792,393
1792,3849
1793,2956
1793,2572
1793,149
1793,3797
1794,3952
1794,4845
1794,149
1794,3620
1795,2039
1795,3932
1795,468
1795,149
1796,2926
1796,1655
1796,149
1796,2925
1797,3799
1797,4898
1797,2461
1797,412
1797,4123
1798,180
1798,1195
1798,1422
1798,149
1799,1111
1799,241
1799,1112
1799,2274
1800,4815
1800,149
1800,2532
1800,4666
1800,2150
1801,149
1801,1672
1801,837
1801,170
1802,150
1802,3769
1802,2854
1802,2853
1803,4539
1803,150
1803,1540
1803,272
1804,2304
1804,2479
1804,150
1804,3680
1805,771
1805,388
1805,1480
1805,3966
1805,3711
1806,4240
1806,4781
1806,150
1806,1446
1806,2492
1807,4550
1807,225
1807,802
1807,548
1807,1966
1807,2531
1807,3711
1807,50
1807,150
1807,228
1807,3996
1807,666
1807,229
1807,3800
1807,1554
1808,2017
1808,1817
1808,4013
1808,1653
1809,2734
1809,2306
1809,1138
1809,2880
1810,4539
1810,771
1810,4360
1810,150
1810,3983
1811,4542
1811,4207
1811,2243
1811,4618
1812,2019
1812,317
1812,1913
1812,393
1813,2184
1813,2276
1813,2275
1813,150
1814,150
1814,3935
1814,2824
1814,899
1815,1281
1815,606
1815,1554
1815,4415
1815,1116
1815,4113
1815,4286
1815,3104
1815,2608
1815,353
1815,1315
1815,1450
1815,2417
1815,3911
1815,2017
1815,1065
1816,3740
1816,150
1816,3139
1816,597
1817,304
1817,1015
1817,180
1817,150
1818,2771
1818,2880
1818,4739
1818,150
1819,150
1819,1138
1819,225
1819,3581
1820,575
1820,4418
1820,4285
1820,738
1820,150
1820,1768
1820,2808
1820,4198
1820,4715
1821,3827
1821,3394
1821,4737
1821,1657
1822,1001
1822,1855
1822,678
1822,150
1823,1817
1823,443
1823,4439
1823,3296
1823,3784
1823,4674
1823,2877
1823,4651
1823,150
1824,3353
1824,2249
1824,182
1824,1722
1824,1725
1824,3434
1824,2718
1824,540
1824,2619
1824,2739
1824,608
1824,150
1825,238
1825,2154
1825,150
1825,4160
1826,150
1826,1034
1826,4457
1826,1032
1827,4891
1827,4895
1827,1405
1827,2258
1827,3619
1828,730
1828,150
1828,2824
1829,4689
1829,3963
1829,3395
1829,150
1829,2679
1829,3709
1829,1480
1830,1554
1830,1082
1830,150
1830,3630
1831,2669
1831,2386
1831,1052
1831,150
1832,3261
1832,3178
1832,1461
1832,764
1832,2533
1832,2905
1832,2583
1832,150
1832,2967
1832,3458
1833,1147
1833,2742
1833,3139
1833,1451
1833,150
1834,609
1834,150
1834,605
1834,4475
1834,4533
1834,2375
1835,1688
1835,2020
1835,1454
1835,1695
1836,9
1836,1112
1836,3429
1836,150
1837,4475
1837,4781
1837,357
1837,3303
1837,2019
1837,3683
1837,184
1838,150
1838,1450
1838,2189
1838,2441
1839,4655
1839,4401
1839,766
1839,3758
1839,4403
1839,150
1839,3138
1840,1369
1840,3036
1840,150
1840,1370
1841,2267
1841,442
1841,3331
1841,150
1841,4032
1841,2401
1842,1775
1842,1982
1842,150
1842,1979
1843,3228
1843,150
1843,288
1843,2386
1844,2589
1844,1105
1844,1082
1844,1945
1844,1144
1844,2170
1844,1054
1844,948
1844,150
1845,184
1845,1660
1845,2683
1845,1454
1845,1133
1845,224
1846,150
1846,335
1846,483
1846,4469
1847,2073
1847,150
1847,1246
1847,1855
1848,2017
1848,150
1848,2532
1849,151
1849,1223
1849,201
1849,407
1849,1317
1850,151
1850,3145
1850,399
1850,1913
1851,4086
1851,412
1851,4076
1851,4077
1851,151
1851,4532
1851,3157
1851,3551
1852,2422
1852,151
1852,2289
1852,1829
1853,152
1853,1554
1853,945
1853,929
1853,1144
1854,153
1854,4026
1854,632
1854,2197
1854,3812
1854,448
1854,1014
1855,2667
1855,153
1855,1314
1855,2794
1856,2008
1856,153
1856,569
1856,1337
1856,796
1856,728
1857,1428
1857,568
1857,320
1857,569
1858,2813
1858,653
1858,1780
1858,4880
1858,1210
1858,1336
1859,1400
1859,1397
1859,154
1859,3889
1860,154
1860,195
1860,2245
1860,481
1860,4475
1861,4221
1861,155
1861,863
1861,3267
1862,1746
1862,155
1862,4283
1862,479
1863,3131
1863,1376
1863,2543
1863,1897
1863,1927
1864,3788
1864,1480
1864,2532
1864,2824
1865,1108
1865,872
1865,834
1865,155
1865,3469
1866,2224
1866,156
1866,2029
1866,4776
1866,802
1866,2852
1866,2607
1867,3691
1867,3507
1867,1137
1867,156
1868,985
1868,156
1868,4007
1868,3886
1869,4339
1869,4184
1869,156
1869,200
1869,3473
1869,4594
1870,2601
1870,156
1870,3394
1870,4283
1871,4217
1871,3994
1871,156
1871,2824
1872,3014
1872,156
1872,2100
1872,996
1873,156
1873,2697
1873,4204
1873,4892
1873,3172
1874,156
1874,2812
1874,3068
1874,1320
1875,879
1875,1341
1875,2628
1875,156
1876,1115
1876,191
1876,3917
1876,156
1877,156
1877,1411
1877,3491
1877,1233
1878,778
1878,1618
1878,2886
1878,2824
1878,3298
1879,2285
1879,2853
1879,2099
1879,2791
1879,3792
1879,2930
1879,156
1880,1728
1880,1101
1880,1317
1880,2479
1880,157
1880,2787
1881,157
1881,1654
1881,1341
1881,1855
1882,2854
1882,1435
1882,3205
1882,849
1883,899
1883,981
1883,1313
1883,2751
1883,157
1884,2824
1884,2998
1884,586
1884,2738
1884,2092
1884,1348
1885,2824
1885,2455
1885,157
1885,2131
1885,2404
1885,2456
1886,157
1886,617
1886,443
1886,2124
1886,2361
1886,2125
1887,3241
1887,1190
1887,439
1887,513
1887,494
1887,2170
1887,447
1887,2073
1887,495
1887,5002
1887,564
1887,158
1887,1695
1887,2175
1887,2389
1887,499
1887,2593
1887,517
1887,1624
1887,4343
1888,503
1888,656
1888,4361
1888,158
1888,2563
1888,2870
1889,3814
1889,3835
1889,2706
1889,175
1889,158
1889,976
1889,176
1890,1800
1890,1093
1890,1158
1890,158
1891,2328
1891,4888
1891,4231
1891,2873
1892,158
1892,639
1892,1492
1892,2448
1893,1770
1893,1128
1893,1348
1893,2627
1894,411
1894,808
1894,393
1894,651
1895,2479
1895,469
1895,1853
1895,1506
1896,3138
1896,3052
1896,230
1896,158
